"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3000000","PHMD120143000034084000010","20140303","","01","영업/정상","13","영업중","","","","","02-732-2462","","110111","서울특별시 종로구 관철동 16번지 5호 3층","서울특별시 종로구 종로 70 3층 (관철동)","03189","종각3층다정약국","20140303154849","I","2018-08-31 23:59:59.0","","198620.301187081    ","451950.125134119    ","약국","20140303"
"3000000","PHMD120143000034084000011","20140310","","03","폐업","03","폐업","20190108","","","","02-742-1145","","110850","서울특별시 종로구 효제동 126번지 2호","서울특별시 종로구 김상옥로 55 (효제동)","03122","임자약국","20190108113721","U","2019-01-22 02:40:00.0","","200272.067691958    ","452378.886792712    ","약국","20140310"
"3000000","PHMD120143000034084000012","20140311","","01","영업/정상","13","영업중","","","","","02-762-2323","","","서울특별시 종로구 명륜2가 21번지 9호 1층","서울특별시 종로구 창경궁로34길 18-5 1층 (명륜2가)","03077","튼튼약국","20170710184002","I","2018-08-31 23:59:59.0","","199992.660593748    ","453532.019573946    ","약국","20140311"
"3000000","PHMD120143000034084000013","20140407","20160603","03","폐업","03","폐업","20160603","","","","02-744-2506","","110541","서울특별시 종로구 창신동 23번지 74호 1층","서울특별시 종로구 지봉로 77-3 1층 (창신동)","03095","사랑누리약국","20160603103140","I","2018-08-31 23:59:59.0","","201276.672713985    ","452735.604634862    ","약국","20140407"
"3000000","PHMD120143000034084000014","20140408","20150216","03","폐업","03","폐업","20150216","","","","02-3675-7582","","110836","서울특별시 종로구 종로5가 214번지 3호","서울특별시 종로구 종로 232 (종로5가)","110836","세계로유한약국","20150216153224","I","2018-08-31 23:59:59.0","","200241.893318505    ","452052.794061278    ","약국","20140408"
"3000000","PHMD120143000034084000015","20140701","20141201","03","폐업","03","폐업","20141201","","","","02-762-3060","","110835","서울특별시 종로구 종로5가 52번지 1호","서울특별시 종로구 종로 227-4 (종로5가)","110835","엄약국","20141201161121","I","2018-08-31 23:59:59.0","","200196.450522845    ","452110.362966629    ","약국","20140701"
"3000000","PHMD120143000034084000016","20140715","20151020","03","폐업","03","폐업","20150910","","","","02-379-1366","","110847","서울특별시 종로구 평창동 158번지 1호 A동 308호","서울특별시 종로구 평창문화로 75 A동 3층 308호 (평창동)","03009","요셉약국","20151020113553","I","2018-08-31 23:59:59.0","","197212.364862058    ","456055.205802855    ","약국","20140715"
"3000000","PHMD120143000034084000017","20140723","20150323","03","폐업","03","폐업","20150323","","","","02-762-3060","","110836","서울특별시 종로구 종로5가 273번지 1호","서울특별시 종로구 종로 256-1 (종로5가)","110836","종로범진약국","20150323110447","I","2018-08-31 23:59:59.0","","200484.521522387    ","452062.817107053    ","약국","20140723"
"3000000","PHMD120143000034084000018","20140902","","03","폐업","03","폐업","20210316","","","","02-742-9414","","110524","서울특별시 종로구 명륜4가 54번지 1호 1층","서울특별시 종로구 대명길 29 1층 (명륜4가)","03078","혜화수약국","20210322153300","U","2020-12-02 22:04:00.0","","199928.952213972","453421.12199907","",""
"3000000","PHMD120143000034084000019","20140922","","01","영업/정상","13","영업중","","","","","02-735-8242","","110240","서울특별시 종로구 안국동 163번지 305호","서울특별시 종로구 율곡로 47 305호 (안국동)","03060","안국3층약국","20150413170349","I","2018-08-31 23:59:59.0","","198565.677043996    ","452670.232135872    ","약국","20140922"
"3000000","PHMD120143000034084000020","20140930","20150518","03","폐업","03","폐업","20150518","","","","02-766-5462","","110835","서울특별시 종로구 종로5가 91번지","서울특별시 종로구 종로 211-1 (종로5가)","110835","종로5가미래약국","20150518140115","I","2018-08-31 23:59:59.0","","200040.644470695    ","452102.985729367    ","약국","20140930"
"3000000","PHMD120143000034084000021","20141107","","01","영업/정상","13","영업중","","","","","02-2158-7900","","110130","서울특별시 종로구 청진동 70번지 지하137호","서울특별시 종로구 종로 33 지하1층 137호 (청진동)","03159","바로약국","20150729152555","I","2018-08-31 23:59:59.0","","198286.311784052    ","452091.444332546    ","약국","20141107"
"3000000","PHMD120143000034084000022","20141201","20150901","03","폐업","03","폐업","20150901","","","","02-737-1544","","110080","서울특별시 종로구 무악동 37번지 1호 1층","서울특별시 종로구 통일로 254 1층 (무악동)","03030","명문약국","20150901105712","I","2018-08-31 23:59:59.0","","196193.491497926    ","452516.646583755    ","약국","20141201"
"3000000","PHMD120143000034084000023","20141205","20160728","03","폐업","03","폐업","20160728","","","","02-722-0706","","110290","서울특별시 종로구 인사동 75번지 1호","서울특별시 종로구 삼일대로 405 1층 104호 (인사동)","03164","은수약국","20160728145432","I","2018-08-31 23:59:59.0","","198817.599794752    ","452054.207890954    ","한약국","20141205"
"3000000","PHMD120143000034084000024","20141211","20160421","03","폐업","03","폐업","20160421","","","","02-723-4269","","110044","서울특별시 종로구 필운동 137번지 5호","서울특별시 종로구 사직로9길 6-1 (필운동)","03027","잔소리약국","20160421151822","I","2018-08-31 23:59:59.0","","197162.936027212    ","452693.524321734    ","약국","20141211"
"3000000","PHMD120143000034084000025","20141230","","01","영업/정상","13","영업중","","","","","02-762-0373","","110530","서울특별시 종로구 혜화동 109번지 1호","서울특별시 종로구 혜화로 8 (혜화동)","03076","혜화약국","20141230101956","I","2018-08-31 23:59:59.0","","199977.671430146    ","453798.839565391    ","약국","20141230"
"3000000","PHMD120153000034084000001","20150102","","01","영업/정상","13","영업중","","","","","02-733-4774","","110776","서울특별시 종로구 경운동 89번지 4호 운현궁SK허브 101동113114호","서울특별시 종로구 삼일대로 461 (경운동 운현궁SK허브)","03147","남영약국","20150729152723","I","2018-08-31 23:59:59.0","","198658.943470079    ","452604.254902527    ","약국","20150102"
"3000000","PHMD120153000034084000002","20150128","20170814","03","폐업","03","폐업","20170814","","","","02-736-4008","","110110","서울특별시 종로구 서린동 145번지 1호 1층","서울특별시 종로구 무교로 39 1층 (서린동)","03187","팜플러스약국","20170814154253","I","2018-08-31 23:59:59.0","","198087.676780206    ","451911.201334206    ","약국","20150128"
"3000000","PHMD120153000034084000003","20150209","","01","영업/정상","13","영업중","","","","","02-2075-7505","","110888","서울특별시 종로구 종로1가 421호","서울특별시 종로구 종로 19 421호 (종로1가)","03157","인앤아웃약국","20200720173429","U","2019-12-06 22:02:00.0","","198226.41891500000","452367.18397000000","",""
"3000000","PHMD120153000034084000004","20150216","20160309","03","폐업","03","폐업","20160309","","","","02-2100-4683","","110760","서울특별시 종로구 세종로 77번지 6호 정부서울청사 1층","서울특별시 종로구 세종대로 209 1층 (세종로 정부서울청사)","03171","청사약국","20160309140434","I","2018-08-31 23:59:59.0","","197759.173462514    ","452506.21248055     ","약국","20150216"
"3000000","PHMD120153000034084000005","20150223","","03","폐업","03","폐업","20201019","","","","02-412-3603","","110530","서울특별시 종로구 혜화동 87번지 5호","서울특별시 종로구 창경궁로 283-1 3층 (혜화동)","03076","예당한약국","20201019152344","U","2019-10-31 23:07:00.0","","200072.066381987","453787.079419813","",""
"3000000","PHMD120153000034084000006","20150313","","01","영업/정상","13","영업중","","","","","02-763-7877","","110853","서울특별시 종로구 종로4가 6번지 3호","서울특별시 종로구 종로 197-2 (종로4가)","03130","보생약국","20150313161148","I","2018-08-31 23:59:59.0","","199899.354998282    ","452086.312203005    ","약국","20150313"
"3000000","PHMD120153000034084000007","20150323","","01","영업/정상","13","영업중","","","","","02-379-9920","","110803","서울특별시 종로구 구기동 95번지 27호 1층","서울특별시 종로구 진흥로 456 1층 (구기동)","03012","예은약국","20150323151504","I","2018-08-31 23:59:59.0","","196261.784318902    ","456061.273724198    ","약국","20150323"
"3000000","PHMD120153000034084000008","20150323","20150831","03","폐업","03","폐업","20150831","","","","02-762-3060","","110835","서울특별시 종로구 종로5가 52번지 1호","서울특별시 종로구 종로 227-4 (종로5가)","03126","종로범진약국","20150831114726","I","2018-08-31 23:59:59.0","","200196.450522845    ","452110.362966629    ","약국","20150323"
"3000000","PHMD120153000034084000009","20150330","20151207","03","폐업","03","폐업","20151207","","","","02-734-7181","","110888","서울특별시 종로구 종로1가 24번지 르메이에르종로타운Ⅰ 422호","서울특별시 종로구 종로 19 422호 (종로1가)","03157","실로암약국","20151207142010","I","2018-08-31 23:59:59.0","","198150.300374121    ","452019.212642931    ","약국","20150330"
"3000000","PHMD120153000034084000010","20150415","20160616","03","폐업","03","폐업","20160616","","","","02-2272-8608","","110836","서울특별시 종로구 종로5가 273번지 1호","서울특별시 종로구 종로 256-1 (종로5가)","03197","종로서독약국","20160616130514","I","2018-08-31 23:59:59.0","","200484.521522387    ","452062.817107053    ","약국","20150415"
"3000000","PHMD120153000034084000011","20150427","","03","폐업","03","폐업","20190325","","","","02-738-9219","","110814","서울특별시 종로구 무악동 67번지 2호","서울특별시 종로구 통일로 262 (무악동)","03030","정원약국","20190325135054","U","2019-03-27 02:40:00.0","","196132.751817734    ","452580.254196764    ","약국","20150427"
"3000000","PHMD120153000034084000012","20150518","","01","영업/정상","13","영업중","","","","","02-766-5462","","110835","서울특별시 종로구 종로5가 91번지","서울특별시 종로구 종로 211-1 (종로5가)","03129","종로5가미래약국","20150616150513","I","2018-08-31 23:59:59.0","","200040.644470695    ","452102.985729367    ","약국","20150518"
"3000000","PHMD120153000034084000013","20150601","","01","영업/정상","13","영업중","","","","","02-723-5489","","110034","서울특별시 종로구 창성동 158번지 5호 1층","서울특별시 종로구 자하문로 58 1층 (창성동)","03043","햇살약국","20150723150217","I","2018-08-31 23:59:59.0","","197387.223410675    ","453217.903654969    ","약국","20150601"
"3000000","PHMD120153000034084000014","20150603","20161103","03","폐업","03","폐업","20161103","","","","02-745-0111","","110450","서울특별시 종로구 원남동 133번지 1호 12층","서울특별시 종로구 창경궁로 162 12층 (원남동)","03081","대학약국","20161103171220","I","2018-08-31 23:59:59.0","","199704.625106697    ","452722.595266275    ","약국","20150603"
"3000000","PHMD120153000034084000015","20150703","20181106","03","폐업","03","폐업","20181106","","","","02-738-3366","","110034","서울특별시 종로구 창성동 154번지","서울특별시 종로구 자하문로 54-1 (창성동)","03043","진산한약국","20181106144751","U","2018-11-08 02:35:55.0","","197412.671231253    ","453183.88002656     ","약국","20150703"
"3000000","PHMD120153000034084000016","20150731","","01","영업/정상","13","영업중","","","","","02-763-8855","","110835","서울특별시 종로구 종로5가 88번지 7호","서울특별시 종로구 종로 213-1 (종로5가)","03129","종로오가약국","20150807114206","I","2018-08-31 23:59:59.0","","200066.59446289     ","452098.925029739    ","약국","20150731"
"3000000","PHMD120153000034084000017","20150810","","01","영업/정상","13","영업중","","","","","02-741-6794","","","서울특별시 종로구 종로4가 2번지 16호 1층","서울특별시 종로구 종로 199-2 (종로4가)","03130","새종로약국","20150918150836","I","2018-08-31 23:59:59.0","","199926.168965464    ","452095.076003705    ","약국","20150810"
"3000000","PHMD120153000034084000018","20150817","20180222","03","폐업","03","폐업","20180222","","","","02-745-5487","","","서울특별시 종로구 종로5가 102번지","서울특별시 종로구 종로 205 (종로5가)","03129","온유약국","20180222142316","I","2018-08-31 23:59:59.0","","199982.481574081    ","452096.334234382    ","약국","20150817"
"3000000","PHMD120153000034084000019","20150901","20160711","03","폐업","03","폐업","20160711","","","","02-737-1544","","","서울특별시 종로구 무악동 37번지 1호 1층","서울특별시 종로구 통일로 254 1층 (무악동)","03030","명문약국","20160711102146","I","2018-08-31 23:59:59.0","","196193.491497926    ","452516.646583755    ","약국","20150901"
"3000000","PHMD120153000034084000020","20150904","","01","영업/정상","13","영업중","","","","","02-2272-0380","","","서울특별시 종로구 종로4가 9-2","서울특별시 종로구 종로 193-2 12층 (종로4가)","03130","광장약국","20201120090534","U","2019-10-31 22:02:00.0","","199719.7496116","451982.482976751","",""
"3000000","PHMD120153000034084000021","20150922","20161215","03","폐업","03","폐업","20161215","","","","02-723-7001","","","서울특별시 종로구 당주동 100번지 지하1층 129호","서울특별시 종로구 세종대로23길 54 지하1층 129호 (당주동 세종빌딩)","03173","봄빛약국","20161215164822","I","2018-08-31 23:59:59.0","","197573.030749573    ","452175.335781858    ","약국","20150922"
"3000000","PHMD120153000034084000022","20151001","20171124","03","폐업","03","폐업","20171124","","","","02-2264-1177","","","서울특별시 종로구 종로5가 182번지 22호","서울특별시 종로구 종로 224 (종로5가)","03196","일신약국","20171124162804","I","2018-08-31 23:59:59.0","","200151.556961133    ","452051.387578804    ","약국","20151001"
"3000000","PHMD120153000034084000023","20151014","","01","영업/정상","13","영업중","","","","","02-2075-7171","","","서울특별시 종로구 종로1가 24번지 327호","서울특별시 종로구 종로 19 3층 327호 (종로1가 르메이에르종로타운)","03157","대박약국","20200720173137","U","2019-12-06 22:02:00.0","","198150.300374121","452019.212642931","",""
"3000000","PHMD120153000034084000024","20151103","","01","영업/정상","13","영업중","","","","","02-763-0380","","","서울특별시 종로구 종로5가 52번지 1호","서울특별시 종로구 종로 227 (종로5가 엄약국)","03126","엄약국","20151103151442","I","2018-08-31 23:59:59.0","","200196.450522845    ","452110.362966629    ","약국","20151103"
"3000000","PHMD120153000034084000025","20151109","","01","영업/정상","13","영업중","","","","","02-745-0731","","","서울특별시 종로구 숭인동 81번지 15호","서울특별시 종로구 지봉로 50 (숭인동 필빌딩)","03113","단골온누리약국","20151109160625","I","2018-08-31 23:59:59.0","","201341.677424554    ","452471.587514595    ","약국","20151109"
"3000000","PHMD120153000034084000026","20151126","20161031","03","폐업","03","폐업","20161031","","","","","","","서울특별시 종로구 종로1가 24번지 304-1호","서울특별시 종로구 종로 19 3층 304-1호 (종로1가 르메이에르종로타운)","03157","따뜻한약국","20161031115817","I","2018-08-31 23:59:59.0","","198150.300374121    ","452019.212642931    ","약국","20151126"
"3000000","PHMD120153000034084000027","20151201","","01","영업/정상","13","영업중","","","","","02-766-9000","","","서울특별시 종로구 명륜4가 98-1 1층 2층","서울특별시 종로구 대학로9길 6 1층2층 (명륜4가)","03079","메디칼서울약국","20201120151047","U","2019-10-31 22:02:00.0","","200065.195268613","453279.735893133","",""
"3000000","PHMD120153000034084000028","20151207","20170601","03","폐업","03","폐업","20170601","","","","02-734-7181","","","서울특별시 종로구 종로1가 24번지 422호","서울특별시 종로구 종로 19 422호 (종로1가 르메이에르종로타운)","03157","실로암약국","20170601110143","I","2018-08-31 23:59:59.0","","198150.300374121    ","452019.212642931    ","약국","20151207"
"3000000","PHMD120163000034084000001","20160302","20180730","03","폐업","03","폐업","20180730","","","","02-3672-0845","","","서울특별시 종로구 창신동 647번지 16호 1층","서울특별시 종로구 창신길 47 1층 (창신동)","03097","창신종로약국","20180730100146","I","2018-08-31 23:59:59.0","","200854.03612958     ","452385.186316144    ","약국","20160302"
"3000000","PHMD120163000034084000002","20160314","","01","영업/정상","13","영업중","","","","","02-741-9737","","","서울특별시 종로구 창신동 266번지 1호 1층","서울특별시 종로구 지봉로 37-1 1층 (창신동)","03104","봄약국","20170802172825","I","2018-08-31 23:59:59.0","","201284.618587826    ","452338.089023093    ","약국","20160314"
"3000000","PHMD120163000034084000003","20160425","20160429","03","폐업","03","폐업","20160429","","","","02-2275-5982","","","서울특별시 종로구 종로5가 193번지 5호 1층","서울특별시 종로구 종로 226 1층 (종로5가 송화빌딩)","03196","신녹십자약국","20160429145901","I","2018-08-31 23:59:59.0","","200181.146934518    ","452053.510196786    ","약국","20160425"
"3000000","PHMD120163000034084000004","20160429","20180302","03","폐업","03","폐업","20180302","","","","02-2275-5982","","","서울특별시 종로구 종로5가 193번지 5호 1층","서울특별시 종로구 종로 226 1층 (종로5가 송화빌딩)","03196","우리들약국","20180302101721","I","2018-08-31 23:59:59.0","","200181.146934518    ","452053.510196786    ","약국","20160429"
"3000000","PHMD120163000034084000005","20160603","","03","폐업","03","폐업","20190121","","","","02-744-2506","","","서울특별시 종로구 창신동 23번지 74호 1층","서울특별시 종로구 지봉로 77-3 1층 (창신동)","03095","창신사랑온누리약국","20190121093946","U","2019-01-23 02:40:00.0","","201276.672713985    ","452735.604634862    ","약국","20160603"
"3000000","PHMD120163000034084000006","20160617","","01","영업/정상","13","영업중","","","","","02-742-0900","","","서울특별시 종로구 창신동 562번지 1층","서울특별시 종로구 종로 293 1층 (창신동 하나저축은행)","03106","종로온누리약국","20160620101458","I","2018-08-31 23:59:59.0","","200859.564314933    ","452177.037254117    ","약국","20160617"
"3000000","PHMD120163000034084000007","20160711","","01","영업/정상","13","영업중","","","","","02-737-1543","","","서울특별시 종로구 무악동 37번지 1호","서울특별시 종로구 통일로 254 1층 지하1층 (무악동)","03030","명문약국","20180906174205","U","2018-09-06 23:59:59.0","","196193.491497926    ","452516.646583755    ","약국","20160711"
"3000000","PHMD120163000034084000008","20161004","20171128","03","폐업","03","폐업","20171128","","","","02-2275-4701","","","","서울특별시 종로구 종로 202 1층 (종로4가)","03195","종로우리약국","20171128172224","I","2018-08-31 23:59:59.0","","199936.446035826    ","452044.181328925    ","약국","20161004"
"3000000","PHMD120163000034084000009","20161017","","03","폐업","03","폐업","20191104","","","","02-2231-8803","","","","서울특별시 종로구 종로 372 (숭인동)","03115","건강한약국","20191104134152","U","2019-11-20 02:40:00.0","","201598.591516663    ","452371.380303379    ","약국","20161017"
"3000000","PHMD120163000034084000010","20161031","","03","폐업","03","폐업","20181126","","","","02-2075-7333","","","서울특별시 종로구 종로1가 24번지","서울특별시 종로구 종로 19 3층 304-1호 (종로1가 르메이에르종로타운)","03157","따뜻한약국","20181126100253","U","2018-11-28 02:40:00.0","","198150.300374121    ","452019.212642931    ","약국","20161031"
"3000000","PHMD120163000034084000011","20161114","20181011","03","폐업","03","폐업","20181011","","","","","","","서울특별시 종로구 삼청동 26번지 3호","서울특별시 종로구 삼청로10길 12 2층 (삼청동)","03050","약원한약국","20181011150157","U","2018-10-11 23:59:59.0","","198340.736131476    ","453950.552653092    ","한약국","20161114"
"3000000","PHMD120173000034084000001","20170102","20181030","01","영업/정상","13","영업중","","","","","02-742-0075","","","서울특별시 종로구 창신동 292번지","서울특별시 종로구 종로 335 1층 (창신동 원풍빌딩)","03104","소망약국","20181030101531","U","2018-11-01 02:35:55.0","","201238.696068454    ","452317.86559669     ","약국","20170102"
"3000000","PHMD120173000034084000002","20170207","","01","영업/정상","13","영업중","","","","","02-720-1717","","","서울특별시 종로구 세종로 202번지 1호","서울특별시 종로구 세종대로 159 4층 (세종로)","03183","광화문윤약국","20170207180135","I","2018-08-31 23:59:59.0","","197841.421685319    ","452035.176830457    ","약국","20170207"
"3000000","PHMD120173000034084000003","20170330","","03","폐업","03","폐업","20181126","","","","02-733-4425","","","서울특별시 종로구 종로1가 24번지","서울특별시 종로구 종로 19 1층 116-1호 (종로1가 르메이에르종로타운)","03157","종로타운약국","20181126101757","U","2018-11-28 02:40:00.0","","198150.300374121    ","452019.212642931    ","약국","20170330"
"3000000","PHMD120173000034084000004","20170405","20170814","03","폐업","03","폐업","20170814","","","","02-735-5268","","","","서울특별시 종로구 송월길 99 201동 1층 2148호 (홍파동 경희궁자이2BL)","03165","자이약국","20170814111104","I","2018-08-31 23:59:59.0","","196790.337498006    ","452053.37216059     ","약국","20170405"
"3000000","PHMD120173000034084000005","20170411","","01","영업/정상","13","영업중","","","","","02-733-3342","","","서울특별시 종로구 홍파동 199번지 경희궁자이 2단지 203동 2218호","서울특별시 종로구 송월길 99 203동 2218호 (홍파동 경희궁자이 2단지)","03165","경희궁햇살약국","20200501104641","U","2020-05-03 02:40:00.0","","196790.337498006    ","452053.37216059     ","약국","20170411"
"3000000","PHMD120173000034084000006","20170515","20181030","01","영업/정상","13","영업중","","","","","02-2279-6228","","","서울특별시 종로구 종로4가 59번지 2호 1층","서울특별시 종로구 종로 162 1층 (종로4가)","03194","승보약국","20181030101048","U","2018-11-01 02:35:55.0","","199552.254971282    ","452004.94694661     ","약국","20170515"
"3000000","PHMD120173000034084000007","20170523","","01","영업/정상","13","영업중","","","","","02-3672-3672","","","서울특별시 종로구 원남동 126번지 12층","서울특별시 종로구 창경궁로 160 12층 (원남동)","03081","대학약국","20180719105857","I","2018-08-31 23:59:59.0","","199726.416948406    ","452712.114865643    ","약국","20170523"
"3000000","PHMD120173000034084000008","20170530","20180320","03","폐업","03","폐업","20180320","","","","02-763-4600","","","서울특별시 종로구 종로5가 2번지 4호","서울특별시 종로구 종로 255-2 (종로5가)","03126","신아산약국","20180320142937","I","2018-08-31 23:59:59.0","","200482.011155712    ","452115.996241582    ","약국","20170530"
"3000000","PHMD120173000034084000009","20170601","20180718","03","폐업","03","폐업","20180718","","","","02-734-7181","","","서울특별시 종로구 종로1가 24번지 르메이에르 종로타운 4층 422호","서울특별시 종로구 종로 19 422호 (종로1가 르메이에르종로타운)","03157","실로암약국","20180718143350","I","2018-08-31 23:59:59.0","","198150.300374121    ","452019.212642931    ","약국","20170601"
"3000000","PHMD120173000034084000010","20170619","","01","영업/정상","13","영업중","","","","","02-929-0754","","","서울특별시 종로구 숭인동 1266번지","서울특별시 종로구 종로 407 (숭인동)","03111","숭인약국","20170619151445","I","2018-08-31 23:59:59.0","","201902.807079609    ","452577.361167222    ","약국","20170619"
"3000000","PHMD120173000034084000011","20170703","","03","폐업","03","폐업","20190501","","","","02-764-9918","","","서울특별시 종로구 혜화동 108번지 1호 1층","서울특별시 종로구 혜화로 2 1층 (혜화동)","03076","건강약국","20190501135350","U","2019-05-03 02:40:00.0","","200009.198855806    ","453752.884670275    ","약국","20170703"
"3000000","PHMD120173000034084000012","20170807","","01","영업/정상","13","영업중","","","","","02-738-5509","","","서울특별시 종로구 종로1가 24번지","서울특별시 종로구 종로 19 323호 (종로1가 르메이에르종로타운)","03157","행복약국","20170807145811","I","2018-08-31 23:59:59.0","","198150.300374121    ","452019.212642931    ","약국","20170807"
"3000000","PHMD120173000034084000013","20170816","","03","폐업","03","폐업","20200831","","","","02-743-4269","","","서울특별시 종로구 계동 140번지 50호 지층","서울특별시 종로구 창덕궁1길 31 지층 (계동)","03058","잔소리약국","20200831164023","U","2019-12-09 00:02:00.0","","198825.651840506","452995.99450051","",""
"3000000","PHMD120173000034084000014","20170830","20171020","03","폐업","03","폐업","20171020","","","","02-3210-2292","","","서울특별시 종로구 당주동 100번지","서울특별시 종로구 세종대로23길 54 지층 130호 (당주동 세종빌딩)","03173","세종약국","20171020114635","I","2018-08-31 23:59:59.0","","197573.030749573    ","452175.335781858    ","약국","20170830"
"3000000","PHMD120173000034084000015","20170921","20170926","03","폐업","03","폐업","20170926","","","","02-735-5268","","","서울특별시 종로구 홍파동 42번지 13호","서울특별시 종로구 송월길 99 201동 2148호 (홍파동 경희궁자이2단지)","03165","경희자이약국","20170926161318","I","2018-08-31 23:59:59.0","","196711.145267511    ","452114.866901807    ","약국","20170921"
"3000000","PHMD120173000034084000016","20171010","","01","영업/정상","13","영업중","","","","","02-745-8272","","","서울특별시 종로구 연건동 44번지 10호 1층","서울특별시 종로구 대학로5길 54 1층 (연건동 우욱하우스)","03082","서울온누리약국","20200330094050","U","2020-04-01 02:40:00.0","","200059.873692592    ","453015.165320296    ","약국","20171010"
"3000000","PHMD120173000034084000017","20171020","20180531","03","폐업","03","폐업","20180531","","","","02-3210-2292","","","서울특별시 종로구 당주동 100번지","서울특별시 종로구 세종대로23길 54 (당주동 세종빌딩)","03173","세종약국","20180531131735","I","2018-08-31 23:59:59.0","","197573.030749573    ","452175.335781858    ","약국","20171020"
"3000000","PHMD120173000034084000018","20171128","","01","영업/정상","13","영업중","","","","","0222754700","","","서울특별시 종로구 종로4가 182번지","서울특별시 종로구 종로 202 1층 (종로4가)","03195","종로우리약국","20171128174536","I","2018-08-31 23:59:59.0","","199936.446035826    ","452044.181328925    ","약국","20171128"
"3000000","PHMD120173000034084000019","20171128","20180222","03","폐업","03","폐업","20180222","","","","","","","","서울특별시 종로구 낙산길 198 208동 1층 16호 (창신동 창신쌍용아파트상가)","03092","일심약국","20180222113525","I","2018-08-31 23:59:59.0","","200971.425717609    ","453113.875178674    ","약국","20171128"
"3000000","PHMD120173000034084000020","20171226","","01","영업/정상","13","영업중","","","","","02-2272-0535","","","서울특별시 종로구 종로6가 262번지 1호 동대문종합시장","서울특별시 종로구 종로 266 동대문종합시장 A동 7층 705호 (종로6가)","03198","참조은약국","20190729103814","U","2019-07-31 02:40:00.0","","200542.258243379    ","452057.126859583    ","약국","20171226"
"3000000","PHMD120173000034084000021","20171228","20180911","03","폐업","03","폐업","20180911","","","","02-302-1550","","","서울특별시 종로구 홍파동 42번지 13호 경희궁자이 2단지","서울특별시 종로구 송월길 99 201동 1층 2146호 (홍파동 경희궁자이 2단지)","03165","DMC 허준약국","20180911112341","U","2018-09-11 23:59:59.0","","196711.145267511    ","452114.866901807    ","약국","20171228"
"3000000","PHMD120183000034084000001","20180124","","01","영업/정상","13","영업중","","","","","02-738-6500","","","","서울특별시 종로구 종로 68 대한기독교서회 1층 (종로2가)","03189","종각팜약국","20180713111148","I","2018-08-31 23:59:59.0","","198670.21127600000  ","452261.40839100000  ","약국","20180124"
"3000000","PHMD120183000034084000002","20180222","","01","영업/정상","13","영업중","","","","","02-745-5487","","","서울특별시 종로구 종로5가 102번지","서울특별시 종로구 종로 205 (종로5가)","03129","온유약국","20200520100839","U","2020-05-22 02:40:00.0","","199982.481574081    ","452096.334234382    ","약국","20180222"
"3000000","PHMD120183000034084000003","20180302","","03","폐업","03","폐업","20190327","","","","02-2275-5982","","","서울특별시 종로구 종로5가 193번지 5호 송화빌딩","서울특별시 종로구 종로 226 송화빌딩 1층 (종로5가)","03196","종로수약국","20190327101014","U","2019-03-29 02:40:00.0","","200181.146934518    ","452053.510196786    ","약국","20180302"
"3000000","PHMD120183000034084000004","20180302","","01","영업/정상","13","영업중","","","","","02-747-0500","","","서울특별시 종로구 명륜4가 94번지 2호 1층 2층","서울특별시 종로구 대학로 119 1 2층 (명륜4가)","03079","서울위드팜약국","20210324160705","U","2020-12-02 22:06:00.0","","200076.361629058","453291.955608107","",""
"3000000","PHMD120183000034084000005","20180306","","03","폐업","03","폐업","20190312","","","","02-747-5511","","","서울특별시 종로구 종로5가 58번지","서울특별시 종로구 종로 225-1 1층 (종로5가)","03126","새일신약국","20190312150411","U","2019-03-14 02:40:00.0","","200182.499160172    ","452111.960195543    ","약국","20180306"
"3000000","PHMD120183000034084000006","20180320","","03","폐업","03","폐업","20190416","","","","02-763-4600","","","서울특별시 종로구 종로5가 2번지 4호","서울특별시 종로구 종로 255-2 (종로5가)","03126","신아산약국","20190416100904","U","2019-04-26 02:40:00.0","","200482.011155712    ","452115.996241582    ","약국","20180320"
"3000000","PHMD120183000034084000007","20180403","","01","영업/정상","13","영업중","","","","","02-735-7735","","","서울특별시 종로구 평동 169번지 1층","서울특별시 종로구 새문안로 15-1 1층 (평동)","03181","서대문권약국","20190207165845","U","2019-02-09 02:40:00.0","","200072.519917216    ","453304.387331412    ","약국","20180403"
"3000000","PHMD120183000034084000008","20180409","20181005","03","폐업","03","폐업","20181005","","","","0221983322","","","","서울특별시 종로구 종로 51 종로타워 지하1층 (종로2가)","03161","타워온누리약국","20181005162929","U","2018-11-03 04:00:00.0","","198490.619108791    ","452055.229513014    ","약국","20180409"
"3000000","PHMD120183000034084000009","20180601","","01","영업/정상","13","영업중","","","","","02-3210-2292","","","서울특별시 종로구 당주동 100번지 세종빌딩","서울특별시 종로구 세종대로23길 54 세종빌딩 지하1층 130호 (당주동)","03173","세종약국","20210401101331","U","2020-12-04 00:03:00.0","","197573.030749573","452175.335781858","",""
